100
86 2212
73 86 16267
86 14 31718
96 12 24769
63 10 13988
72 64 22616
10 12 9076
34 85 31324
83 61 22161
56 30 4541
36 81 28204
43 50 23531
5 89 1711
75 98 24292
40 18 15044
18 87 5534
57 16 25294
56 22 13008
98 1 13203
17 35 16649
33 81 9547
15 65 9630
8 23 14165
20 89 3938
17 60 20154
94 62 11504
67 1 5445
24 73 4112
13 40 16921
96 73 19480
58 13 30215
15 91 31583
55 33 9499
11 44 31765
24 5 13330
81 49 28447
21 67 31483
10 41 23693
26 9 27231
97 32 3842
67 56 32445
10 88 30216
27 32 24970
48 67 13031
47 24 867
41 69 1148
17 40 746
5 52 23592
15 89 23220
62 20 1449
54 53 21675
55 68 28134
41 75 3547
50 7 20957
60 27 10135
11 8 26524
59 66 17328
44 46 7955
16 80 25905
77 58 29807
19 84 29403
4 1 29312
50 65 2232
57 26 11919
54 86 13331
78 28 18383
60 50 31809
55 72 26799
73 72 10437
71 97 30955
93 3 18236
35 31 14564
55 78 16902
23 73 26331
12 13 15138
66 50 13285
55 50 26578
33 56 26933
3 87 28181
23 83 31378
35 74 25569
95 89 16567
52 11 8184
8 48 26738
15 38 15362
29 5 30731
8 6 1394
60 64 11982
54 22 2900
69 74 22846
84 98 1286
26 32 31953
18 75 6588
36 67 9064
34 16 19169
71 93 30078
2 40 32205
85 57 8800
71 22 30722
91 25 14496
63 41 21584
30 53 22543
4 2 5162
67 95 1962
81 16 21126
64 96 11456
68 54 29575
22 76 31768
93 60 32665
75 5 10848
60 25 22805
48 69 4846
60 31 1871
94 54 4987
28 69 777
37 94 21751
49 21 16358
44 96 1970
42 13 14381
21 92 5685
84 43 21821
98 5 22386
85 44 29263
40 19 28026
34 20 16159
96 28 4385
62 36 24268
45 51 5512
46 60 1763
21 47 16276
73 87 19063
46 78 20759
1 13 19537
88 12 13939
93 95 12402
23 12 1949
93 48 30377
44 36 25749
65 28 27298
97 68 32434
43 11 1475
42 70 23522
47 28 3327
75 87 11163
2 65 2175
37 12 13436
46 56 5589
71 31 5754
96 86 30073
62 40 12573
54 51 9887
55 96 29255
19 72 10540
40 28 20509
8 16 26975
62 60 29968
62 61 12876
69 50 14125
97 92 18760
90 18 27123
78 10 21614
13 56 17961
36 60 1296
13 78 28692
59 43 21210
77 56 18447
81 87 16887
9 34 6556
32 12 32046
62 53 14237
83 48 27548
82 86 32700
45 90 26775
80 6 10252
79 55 16595
11 88 16700
21 16 583
61 98 16091
38 37 20896
36 21 21265
73 15 22323
87 98 25197
19 2 4131
52 37 16632
33 67 29705
68 79 5970
29 43 25411
89 1 5326
2 61 28566
91 59 9022
82 15 25751
94 58 15922
71 49 11030
19 34 4323
39 57 16814
20 91 19739
68 1 30805
39 40 161
95 80 18666
78 26 13061
73 40 17160
38 66 8872
82 81 16926
30 91 2525
57 17 22862
39 74 1420
65 19 32129
16 69 24454
40 81 17036
40 14 27108
30 47 27629
72 13 17382
48 73 11126
67 6 15306
71 37 4330
61 59 7869
53 84 16991
38 51 24860
50 49 28681
69 62 21992
29 59 19462
80 29 26474
58 12 27733
40 86 23698
12 19 11957
9 39 18218
71 19 6554
49 65 23745
27 45 21047
72 95 22797
32 22 19103
15 4 20622
43 71 5159
91 77 8516
86 33 21703
97 82 23847
4 69 7115
73 94 20076
29 60 22730
60 16 14635
65 5 11621
61 3 6034
87 83 5127
13 57 9866
72 17 28392
63 98 27686
85 54 24012
47 71 26804
49 7 11955
3 33 32076
45 48 26619
97 25 19898
32 68 10991
25 6 7432
42 56 9140
95 50 11038
71 28 30730
76 66 7644
91 54 20337
61 23 22876
44 26 22968
55 5 17036
12 75 32056
52 35 5374
31 77 5065
45 4 3582
83 28 31493
5 13 21573
37 69 2334
1 80 31827
45 73 27091
45 31 1661
61 26 22813
3 57 5150
2 68 24046
51 80 32416
67 10 14700
48 58 4942
63 18 15755
47 7 21463
27 98 28331
80 10 10143
81 51 32220
34 27 7532
51 4 10466
43 98 19855
13 91 11804
32 70 13007
95 3 18105
4 98 3898
57 67 1820
61 14 17974
67 97 5093
85 60 1602
77 96 11174
93 23 28277
27 79 31929
6 90 8385
4 62 31073
98 70 11763
26 41 24871
37 2 12403
76 20 28382
62 74 4182
17 20 19806
15 59 18809
66 60 22969
78 81 27118
67 50 16574
8 42 261
12 27 12204
59 94 6437
1 6 11493
7 40 12209
13 46 30259
91 79 25467
80 81 11594
31 16 26057
31 21 14104
39 90 6457
7 72 17449
86 37 5823
28 13 25334
74 1 11182
17 75 9841
55 23 3390
96 16 12962
92 18 20852
74 22 25605
42 36 13221
77 45 5001
39 27 11112
38 46 31090
7 26 22260
1 72 22101
11 92 9837
35 68 17452
41 61 9196
66 18 5105
69 82 21528
23 70 18471
94 35 30756
29 55 10088
77 36 5097
10 18 4511
30 32 4753
98 54 19467
8 89 31587
48 40 11281
70 35 2907
50 48 2156
87 53 8933
93 16 11815
34 65 16777
47 55 22361
50 51 12334
27 22 30636
22 75 15202
68 21 7361
11 5 3653
79 18 2601
49 87 30656
75 62 18317
24 11 25835
45 72 22292
21 43 3966
51 11 14506
32 55 10125
29 90 12884
24 80 8393
10 20 11082
86 68 1264
69 68 18910
35 21 21193
84 90 12590
82 59 23116
21 91 29285
74 34 5897
25 10 10637
54 47 16523
82 72 9989
71 35 27468
83 63 21702
19 54 25972
81 38 1004
96 91 18126
87 20 4374
74 64 31846
26 48 30980
92 72 28397
60 67 19860
29 86 11558
82 91 19839
51 37 27363
14 56 2738
90 44 27557
75 57 21397
96 81 26968
17 94 12513
81 54 5752
3 55 15121
64 14 8431
38 69 18509
85 12 24010
57 96 10226
47 10 24668
78 87 9769
92 2 2918
90 3 25641
95 82 2978
20 98 13903
86 24 23316
18 64 8131
53 23 13612
67 85 31337
54 16 10020
21 81 22346
14 94 27940
3 28 8345
90 25 27836
96 63 23202
55 65 3530
17 23 3972
40 77 21418
63 46 29605
37 47 18879
59 12 29164
68 96 26182
90 63 2159
52 28 1505
7 44 31444
39 61 32652
66 83 5013
49 67 21795
3 94 20280
69 44 8493
92 24 18060
60 95 22207
44 77 25400
82 37 10376
72 21 6878
60 56 13631
15 21 14889
25 49 9104
53 33 12259
53 81 14892
86 27 7278
63 79 24895
45 53 20753
75 53 8195
68 28 25942
23 77 1749
42 30 17476
67 69 16843
71 33 11191
29 83 12101
26 89 16841
18 31 27422
40 23 13769
3 92 10497
17 15 11150
65 61 20282
40 89 19313
58 83 5267
49 76 6055
49 13 31602
40 91 19119
20 75 26283
48 41 5906
68 42 30873
69 59 14207
38 2 17150
27 20 20525
38 1 24265
37 13 14823
86 5 32352
24 62 21919
85 81 9974
19 26 12972
94 52 13783
69 70 15439
8 70 780
34 70 2431
31 54 6139
8 38 20699
5 43 25295
63 15 3330
46 79 20029
79 75 29576
35 9 15254
93 32 23500
30 23 17798
28 4 2503
18 26 7178
36 79 31343
51 46 7637
45 16 15328
34 55 26401
80 76 25834
73 70 109
87 15 16817
87 36 2
64 16 8698
18 6 14504
4 44 18616
63 88 3024
2 24 28367
68 64 5754
29 39 29287
87 91 29353
46 11 7437
44 29 13487
93 84 3375
68 37 2452
24 48 14278
56 72 23360
89 90 30217
39 88 30926
43 42 25943
46 85 21852
82 98 1025
17 37 20779
34 77 12847
63 17 32605
68 67 20593
19 50 4337
17 84 24491
30 98 21018
33 35 6911
95 11 26907
75 88 27546
82 54 2866
54 37 2371
92 61 16478
93 51 22472
72 29 7912
70 66 21931
91 60 11721
18 39 11475
50 85 6575
98 81 5391
20 61 4705
14 55 30576
77 84 17408
54 6 25480
19 39 28708
59 57 16017
64 36 30547
27 25 29839
49 11 25073
36 31 1074
95 58 20636
91 8 31695
95 88 1843
70 14 17904
46 71 24611
53 38 32508
61 49 13632
13 22 30748
96 83 11437
47 2 4269
38 94 26238
60 86 5742
84 18 27539
87 22 4698
56 9 18355
90 80 32101
23 46 8259
90 23 17565
48 87 4815
39 67 24020
45 58 32054
16 7 12478
22 50 19033
96 97 19374
15 3 13250
7 29 12192
90 92 13450
12 8 13475
89 67 30395
63 64 16555
71 52 12680
83 12 15719
25 40 424
79 47 20494
58 92 31250
37 53 16196
35 61 1506
40 33 29250
26 64 7817
23 27 5644
71 6 12998
27 97 3825
94 89 3465
87 4 31461
78 52 23545
42 17 5407
85 58 16023
21 22 14499
38 85 1071
55 85 26627
44 45 20317
83 65 23275
62 2 24345
86 10 15524
49 40 18666
76 56 31991
22 46 6666
62 58 4684
19 61 20441
91 71 98
76 61 32711
28 16 15515
97 29 15835
52 77 7475
65 26 2409
61 42 15475
42 91 9190
76 91 20709
86 65 17927
21 46 13205
1 37 10957
38 32 32059
10 29 30575
91 58 24494
96 22 23009
97 61 18974
95 47 31842
94 29 32421
72 43 3415
70 77 4715
2 41 17574
97 40 11250
12 30 26333
47 72 6117
74 30 5053
79 80 32425
35 65 24418
7 73 31428
58 10 30159
23 96 30284
68 66 9837
15 43 29043
68 82 3573
11 67 3358
50 71 17392
72 49 19625
12 73 31464
53 76 10887
3 44 6486
53 5 7377
95 91 10442
46 69 17495
37 75 2357
50 15 23110
69 11 6445
92 41 2041
50 3 16082
17 43 30735
71 1 13003
41 16 12678
13 25 19712
61 96 26098
6 74 29018
33 87 3593
36 71 15389
84 87 20102
2 82 18104
2 46 7493
78 56 25397
24 64 20346
13 9 17876
69 15 30078
79 84 19196
27 29 1877
50 1 3033
91 89 8752
87 44 28814
90 62 13158
95 51 10671
15 81 2692
6 76 10346
8 54 21298
19 33 32141
31 58 18902
66 89 13981
67 91 17043
21 69 16974
35 48 31711
57 19 27591
79 70 19830
10 31 31999
7 38 10770
93 77 27146
60 92 31958
15 23 26929
17 36 18861
96 84 18812
14 3 3577
51 43 17242
25 28 23023
41 33 9555
3 4 12363
97 76 7965
41 32 20648
62 42 25277
46 72 29288
10 46 20040
73 84 28983
2 59 12072
53 43 32365
68 9 11606
64 50 13445
52 83 16148
42 90 30349
23 13 28737
58 96 5582
92 59 27836
2 29 19613
84 83 19341
66 92 10896
91 70 7913
14 90 27878
23 22 11290
51 40 30425
51 22 16704
13 86 19926
7 39 7169
50 44 1940
49 3 12426
86 90 14253
71 90 32193
14 87 3929
78 3 26409
89 85 4659
42 80 27903
89 42 25288
27 15 9096
20 6 15692
14 73 13596
49 82 9026
94 81 18145
75 16 29906
77 82 22466
55 75 14634
72 89 16324
70 12 12955
33 45 9335
86 38 13102
93 79 9723
61 84 12002
61 70 14108
83 41 26287
83 75 30694
79 95 30170
51 62 6835
83 81 5345
82 46 16754
15 42 15951
77 46 1985
90 35 4359
31 14 9562
94 33 9472
58 59 1858
4 64 6239
19 88 15831
30 70 22350
83 94 22096
60 74 4493
66 27 21577
11 64 22423
11 97 26845
10 19 25614
49 8 1139
27 47 7428
26 4 10985
28 20 32446
65 63 26461
92 29 16860
9 73 16241
90 55 28816
34 37 5126
48 60 17004
43 77 22046
47 36 29844
56 3 4216
73 66 1447
90 52 2355
25 63 19279
89 38 22514
41 35 29919
50 97 24285
85 16 12175
80 44 15309
94 93 18498
33 69 24150
33 70 8809
29 41 14082
94 24 4552
75 61 9776
28 14 7616
34 88 27262
84 50 20033
71 44 5197
15 13 8089
28 50 4415
8 85 9426
49 83 3899
96 45 31869
30 45 27939
9 10 18217
16 87 12059
95 77 27854
91 63 11857
29 65 13715
31 65 3910
4 68 23506
69 71 577
14 13 3241
30 52 31666
2 9 31454
52 14 20830
83 25 24915
57 9 3456
20 1 13851
16 12 21683
28 18 2836
96 88 19997
2 84 22745
36 14 9621
10 57 27912
46 88 24602
60 3 24146
56 38 5243
2 44 4271
36 16 18779
91 23 28047
69 40 24563
24 70 23040
1 84 22016
35 8 13068
68 10 586
94 78 22782
24 30 18508
20 85 6071
63 70 13670
34 71 28448
63 84 3490
49 60 13558
88 48 1735
47 74 11410
19 32 11982
83 34 12215
11 41 17687
42 86 21109
39 51 23942
54 73 16851
43 86 32541
85 68 28295
50 90 55
62 7 12963
88 37 5673
93 41 13700
74 44 24752
6 83 1299
10 45 13388
14 48 18334
95 61 19404
47 20 13360
46 45 861
77 79 27157
86 9 9628
21 82 28175
90 75 21760
36 55 23542
29 49 17122
60 98 22351
67 81 22933
10 32 24421
84 86 5091
90 49 21763
95 45 7141
29 11 11115
20 43 18846
1 65 30877
34 40 5918
23 7 20028
16 56 8791
69 20 29658
68 94 1561
77 90 31885
71 32 20531
60 2 20315
95 90 981
45 56 22742
33 6 27147
89 46 13690
34 7 31690
96 42 27376
77 94 30202
94 92 7775
40 90 2586
54 20 15763
36 6 20745
52 86 11453
30 5 21585
75 32 16766
82 40 24391
83 36 14566
60 81 835
90 78 30381
58 72 26058
86 72 22630
35 47 27854
25 76 26795
23 37 27115
43 37 14401
13 74 13057
97 36 21927
64 66 25378
39 48 9940
7 66 13500
27 13 32166
76 11 2803
15 98 25959
67 15 13917
86 71 15329
71 75 7788
85 32 22083
96 56 19058
90 37 11963
27 74 22085
43 30 19281
30 36 4581
93 78 11787
49 52 26763
17 58 6029
46 49 26268
19 82 10872
34 48 13513
34 5 22633
3 7 8928
13 53 1114
53 78 9461
48 29 32452
16 18 19594
48 70 25403
26 83 7063
14 49 1188
49 54 19394
89 16 7905
38 63 32553
24 45 20528
19 42 6496
97 55 18538
74 12 25067
64 7 19675
58 15 5331
5 45 2300
19 79 9922
39 94 340
47 32 16810
62 54 8667
57 87 8374
71 3 10967
62 45 16495
9 69 3822
94 16 29218
77 78 28077
5 70 7783
13 93 23605
60 19 3032
6 91 5859
40 4 20014
6 82 30270
37 91 27450
77 68 27341
32 67 23962
14 42 18840
7 84 25020
59 47 9660
49 41 4520
54 26 32742
44 25 89
4 36 31228
44 56 19266
32 62 15691
96 43 6527
10 56 29779
47 66 15471
75 76 9791
27 1 12908
10 94 18276
28 56 18313
92 48 17351
82 33 12373
28 24 20174
37 28 3420
86 22 16679
87 38 25152
50 74 11108
97 1 18149
77 72 10192
81 73 14341
12 21 7986
44 5 17916
1 21 29404
38 62 1145
15 57 2987
26 91 14572
68 44 24484
30 96 23940
96 80 4378
80 11 14629
54 48 15726
65 93 27137
2 5 8132
25 23 19740
39 55 6296
16 70 20562
57 54 7881
68 40 3593
95 28 24906
19 66 13850
63 8 2695
51 78 4621
27 58 31199
33 18 15300
39 10 12133
86 18 8166
26 47 30786
96 51 32487
11 54 5516
65 23 11613
72 69 19463
58 42 4914
23 50 4818
37 67 3734
35 54 4185
20 9 12755
10 38 28122
30 33 27820
30 4 6400
94 7 11455
49 73 2919
60 61 27033
34 68 9947
59 48 28505
56 91 1080
61 79 22101
58 20 30856
78 32 24846
3 54 30886
40 75 28654
15 37 21813
63 86 14947
53 48 3522
72 38 27162
41 50 11366
77 59 18019
58 88 24581
47 57 10515
16 26 11816
4 17 18877
61 45 9646
2 17 29615
85 22 16246
24 31 6181
51 83 9528
49 93 24331
85 2 17607
92 15 5081
67 70 18990
23 72 15773
27 76 17578
43 1 15223
6 65 21801
19 96 10048
17 62 4097
96 36 12746
80 43 26203
51 8 6503
88 2 27436
97 56 17612
59 14 11596
43 34 11645
19 43 17160
73 69 17230
62 48 9368
15 1 30848
97 8 15024
92 98 29085
92 36 693
10 51 1856
88 21 26300
4 79 25937
17 89 16744
16 65 14420
45 82 15289
31 1 21056
45 7 5813
10 64 27405
32 3 2339
52 56 15650
18 58 17690
90 2 8627
65 70 27576
19 52 10899
54 80 14203
25 79 18381
97 93 29647
22 19 26088
55 30 18588
29 30 21746
14 53 27957
68 71 13948
85 51 14733
44 82 30503
59 30 28838
18 91 10628
33 36 22230
11 93 5864
64 58 22416
55 8 13649
75 49 1333
43 28 25332
45 6 5726
66 90 14011
37 73 9230
90 87 23380
10 73 2128
66 23 20449
11 87 11332
49 96 27497
97 49 20023
86 77 17357
2 56 9187
1 69 947
79 17 14053
53 65 21694
93 14 2736
82 30 1973
3 11 16107
3 29 25616
13 11 14188
92 67 25169
93 80 9974
64 87 11217
60 70 12736
26 24 24743
27 81 26397
55 42 19875
43 46 15979
89 77 18524
48 12 16215
95 4 20628
85 33 12151
88 62 8547
87 47 24386
97 65 10149
47 80 10884
63 58 3478
68 60 13525
69 92 16233
34 62 11163
25 87 6125
37 3 29247
46 52 24393
72 96 6984
65 17 3678
91 38 4340
25 53 31560
9 82 30475
25 34 7008
95 7 9708
71 26 6272
1 19 6311
96 59 5624
66 87 10058
86 59 9549
64 76 22908
97 13 25229
5 57 31921
55 16 13904
70 64 26655
20 24 10031
54 72 8363
8 67 4081
49 85 9997
94 15 25688
64 34 10580
62 47 3678
66 42 32617
93 33 31797
56 65 14875
20 14 12077
16 19 14664
16 13 28816
96 39 12221
90 58 26344
74 75 868
21 76 32336
33 57 22616
12 7 7815
37 80 20079
95 78 7694
66 30 5272
13 54 619
24 90 17388
88 78 3111
77 55 16214
48 76 22596
69 55 30816
87 70 1570
96 2 20104
73 13 21545
14 84 1320
24 58 16842
89 2 1163
24 53 30893
15 95 12304
2 83 24373
65 62 8483
38 59 23592
4 6 30615
40 26 27176
26 76 28836
30 58 12633
45 89 16925
85 94 19229
17 9 16650
35 16 12626
18 13 239
22 72 29594
13 34 8012
22 58 13237
57 91 682
14 80 11040
37 70 29544
36 94 387
31 51 4870
88 8 14793
84 85 11898
33 83 17551
4 76 17485
8 22 10764
81 34 21278
26 94 5992
3 1 7366
44 1 12244
62 41 431
31 62 23746
6 5 10501
22 80 1968
13 90 21290
85 42 24770
32 51 14405
81 90 27505
18 70 31404
96 52 24610
78 31 29928
64 98 15682
63 77 32444
38 17 17311
50 47 30152
69 2 12739
88 90 774
98 50 18865
18 59 30708
29 75 19290
20 84 6988
65 88 32602
35 91 11601
96 78 29347
48 42 17001
35 10 9230
48 18 5412
78 61 15683
2 76 14466
87 88 15729
24 72 8402
74 87 11141
62 79 24324
13 41 4247
75 66 8390
33 28 14153
33 13 23501
42 33 15268
93 9 21815
63 16 5559
33 90 7732
28 27 20809
83 22 15074
24 65 28942
36 57 9806
61 82 10453
83 37 27290
43 7 26788
87 86 2296
55 91 30741
14 1 17284
53 51 29076
16 44 12362
26 46 13329
26 45 31524
44 24 19012
79 92 11636
88 52 20371
11 6 3405
6 13 30537
15 51 19419
4 85 17409
45 59 9511
77 81 22205
42 75 29825
74 66 3741
12 80 6017
45 69 16032
62 64 27858
36 45 27945
84 65 2570
2 42 28507
87 24 21576
87 72 12262
72 39 30540
10 84 16718
80 77 15059
45 17 4308
71 51 15024
31 56 9491
11 79 21952
7 46 7975
26 53 12336
56 8 18712
90 53 28750
24 83 13102
89 63 16875
18 47 25653
11 89 23678
20 70 15929
44 27 11259
49 88 9151
88 38 24720
82 84 20563
98 35 26684
6 31 13917
90 76 25652
21 25 3070
23 19 10039
60 40 4633
54 9 345
42 77 28763
94 49 30880
18 49 10775
81 97 29535
24 54 19694
18 34 28384
50 86 27939
6 38 19861
30 89 27324
14 63 10708
77 33 25457
45 8 28877
83 35 19318
21 11 467
53 73 19398
34 94 7792
68 58 9454
41 3 23668
85 61 9813
19 15 16347
59 64 23105
34 1 26685
75 45 8785
87 8 32541
15 62 12766
30 44 14670
9 95 3655
45 9 28213
76 43 17144
46 91 22442
53 91 2376
50 79 9637
71 20 15429
53 66 25632
29 36 23036
86 88 4273
28 54 30333
89 98 5695
37 33 5763
56 61 29535
86 20 25450
75 4 31250
14 25 6585
80 88 6160
31 92 11512
6 35 19827
35 89 32134
66 15 21681
3 69 21954
18 77 26629
8 64 2635
86 61 30605
55 95 10254
39 34 21839
32 88 8456
72 8 14823
60 7 14620
59 4 22833
80 74 24106
65 95 147
14 89 21061
21 71 27295
76 62 2213
56 20 5513
73 41 1286
49 22 20168
34 56 3460
51 34 23175
75 43 9733
84 25 23901
82 14 158
61 28 10112
47 63 5648
61 54 30565
17 19 23029
56 83 12826
3 79 23644
61 30 7122
5 96 3376
43 3 25680
94 2 20874
63 4 28460
88 91 24744
63 56 7948
96 98 4434
59 84 27498
10 48 27628
17 66 14863
51 73 4143
22 53 21427
98 39 16151
8 83 15090
74 95 31197
52 29 17423
71 65 3970
74 42 5942
52 65 22547
20 77 8415
29 96 11092
15 26 19429
97 19 27206
16 79 14889
32 9 24160
21 73 20129
79 94 10306
39 52 2045
13 80 22597
19 29 2746
7 98 18842
17 10 28875
70 59 27092
5 12 29827
25 61 5835
14 60 28328
51 74 20620
10 27 28162
86 80 24173
44 52 24723
77 62 28611
13 35 19287
21 80 7840
24 57 3166
74 25 27576
6 17 22642
81 84 15981
64 20 31057
58 74 10694
64 27 18118
4 58 15830
56 21 6108
91 84 18459
3 21 19181
47 44 23546
57 77 15039
19 87 4546
82 38 30736
93 26 8485
39 21 16523
5 51 3137
66 86 30151
46 16 13085
55 67 20527
82 36 22974
93 5 30340
54 23 14687
60 77 10694
29 14 14395
92 22 14450
68 25 27761
34 86 522
39 91 6456
5 54 21141
94 84 20555
89 28 21711
51 7 17571
33 66 3293
98 69 14030
28 77 12778
58 87 26941
4 80 22176
3 73 22072
89 29 2785
65 47 800
37 30 31976
7 81 10824
55 56 4639
60 4 6474
82 67 4997
93 38 2209
62 55 8377
93 82 7727
32 39 13006
21 32 27231
11 77 21130
90 69 7389
78 74 21778
59 37 8685
76 85 6088
69 78 12761
96 67 17533
53 34 6368
70 29 28263
41 45 17456
58 36 31994
4 52 5347
8 37 14167
80 82 19689
12 17 25743
74 92 22822
65 7 20738
34 97 6810
87 45 7579
1 45 24336
27 54 18174
20 65 25096
78 97 17552
16 53 13499
85 48 5532
40 8 18578
45 35 21970
98 40 19685
27 11 16542
74 73 27237
92 28 31133
55 80 17195
6 62 25092
28 51 2230
28 70 8831
87 56 26115
61 63 4271
7 90 7835
39 63 21380
23 63 4297
44 49 1948
3 38 13753
20 50 22937
31 4 8438
30 20 272
81 24 15077
8 57 20016
58 89 23251
66 45 27561
66 37 27059
74 3 32532
12 39 9732
78 76 2366
19 11 21414
50 73 12236
42 12 29198
13 44 28474
34 63 31780
28 6 18507
19 75 27215
4 57 3638
75 95 12472
40 6 10598
16 59 11871
5 77 23558
61 89 12819
24 21 23932
91 81 24137
56 41 7568
96 26 30276
40 30 23081
44 42 19222
6 79 1322
5 92 28842
13 92 4723
32 23 18099
32 50 15300
62 10 8444
1 33 3726
55 40 15092
41 78 18670
86 32 26539
20 88 11949
56 6 24254
19 31 22068
3 83 6626
71 38 5961
89 83 28962
46 61 12375
67 34 26583
39 38 10350
42 41 11170
95 46 1833
28 55 9031
7 77 25674
11 30 29680
59 49 16776
94 46 4141
19 14 29441
76 9 25265
90 65 1878
52 55 13447
59 68 18572
27 35 285
80 72 50
36 86 11384
98 34 25775
59 17 30032
67 59 32243
31 32 1701
63 28 29177
58 6 63
57 49 15579
97 52 8653
41 4 13989
35 63 17960
39 79 18755
30 75 8134
51 66 3944
81 63 8146
8 84 9672
84 60 23689
15 90 15790
26 90 13035
68 76 18230
73 19 905
35 51 14831
14 85 14105
26 36 9181
85 47 32316
62 67 5334
76 23 18699
3 40 13582
46 87 1699
5 73 32652
67 75 13204
74 96 30434
96 54 30260
53 86 14158
12 56 7276
66 25 29510
67 16 6344
93 61 11129
97 43 11178
88 30 7578
16 90 5557
67 26 10625
17 5 32505
95 49 2345
48 7 11835
40 63 19572
22 63 5558
48 30 8326
61 73 31564
10 1 16419
29 42 14715
5 50 9500
31 46 28044
49 91 20763
49 78 7287
43 9 28486
91 97 10092
96 27 15822
34 12 7242
50 62 11848
92 51 5358
20 25 30094
75 10 5061
61 32 30930
56 71 4961
61 53 3645
24 37 2835
16 40 6849
49 62 14378
17 14 28700
63 19 26795
4 73 8201
55 20 11219
40 36 20521
7 80 25125
76 79 14395
28 42 23495
73 16 17553
70 96 8139
50 29 18707
11 74 19491
35 32 7714
63 49 28895
12 57 4893
83 72 21631
95 19 30857
28 19 12704
29 34 5348
19 7 4562
93 25 1847
88 25 17668
53 40 10951
24 18 21902
59 89 25662
43 16 20155
38 22 14594
78 73 18687
56 4 31984
68 5 17025
82 17 18294
58 40 26432
82 55 7076
25 48 4868
11 48 22591
95 20 3013
27 7 19346
8 95 31401
54 84 23366
28 53 1034
95 5 1045
47 98 24092
19 94 24266
72 70 22053
69 93 12838
37 6 15475
78 4 17580
27 49 16286
17 29 1886
50 8 6287
65 14 21838
45 83 4308
39 58 16417
60 59 31944
76 84 1830
54 38 18951
46 67 32252
48 57 17188
32 57 25295
55 51 18701
24 66 23755
44 14 5101
33 20 3256
82 34 27758
72 44 9246
22 25 29318
39 53 30946
32 18 12939
44 58 16600
84 47 18766
93 56 12726
63 76 17310
75 54 15844
86 67 7618
57 94 11455
3 19 7456
12 36 5740
64 15 30193
82 43 30119
7 20 16643
37 46 11491
30 17 6155
75 8 5980
8 14 32546
59 13 4530
31 64 32143
68 6 14968
15 9 6982
94 9 23759
13 20 15585
90 72 30130
57 44 13141
60 83 15088
27 26 27335
9 85 31232
2 36 6939
53 4 27805
22 20 3065
41 71 14319
70 55 28414
39 25 17755
67 72 24270
65 54 24023
46 29 1511
31 73 996
93 35 23438
13 95 25976
18 81 11130
53 8 23301
36 85 31168
9 55 1522
30 26 26360
54 42 15739
16 38 1817
27 42 12617
9 74 1434
83 11 9301
19 6 6670
60 73 17079
16 11 31042
48 97 12476
85 70 11147
71 66 24900
83 67 25727
24 69 7841
61 31 23805
27 62 11841
60 87 16201
97 6 32731
76 13 9123
22 64 13732
66 20 6579
11 20 18539
53 52 26926
16 23 5978
78 79 9414
64 48 11852
57 14 29702
58 3 27572
80 36 4759
70 43 26867
46 86 17724
67 52 27626
12 26 3460
92 76 24907
5 10 2474
83 13 20547
1 64 19152
30 25 26628
11 14 2798
56 35 1337
28 84 28675
47 33 19000
77 87 14823
39 33 15288
93 81 26122
2 67 6063
80 73 13342
31 40 20105
15 2 11531
6 93 26469
51 19 19864
57 55 20350
53 44 21311
97 41 29973
57 70 5622
3 45 26409
24 38 28505
87 21 7633
18 76 24283
82 31 8367
64 79 15036
60 53 24063
83 98 13809
6 46 27911
35 80 21580
72 60 13269
77 75 7342
1 60 24464
77 16 12592
43 39 29820
89 39 15086
80 15 13112
8 17 25634
93 91 584
55 93 7958
66 12 19016
80 45 5021
68 57 17323
51 13 19288
28 75 19784
21 44 5643
55 18 30281
74 76 8815
35 5 26700
6 77 16446
55 60 9657
64 84 27238
13 87 7940
95 29 18085
23 45 18974
21 79 16003
26 52 8933
53 57 8666
21 62 28828
71 40 441
38 11 32362
49 16 22964
67 94 25693
15 56 23546
88 77 10609
83 39 17206
24 22 18173
5 88 8604
48 52 25697
68 47 14704
76 42 19423
71 76 24423
71 24 11706
65 77 534
96 62 7182
59 10 27183
33 80 8837
92 6 23491
20 5 7994
74 77 31169
96 10 26684
17 74 3820
23 3 12261
74 20 11644
6 43 16207
90 21 27915
3 31 2276
24 50 28542
47 53 5514
96 25 8076
11 72 19853
32 66 23329
62 59 30776
21 5 10739
89 93 20055
52 82 26253
29 82 14866
88 16 7561
28 8 30672
36 37 28355
90 57 8189
10 6 30190
81 22 21199
96 17 610
57 93 23303
34 6 11457
86 56 29078
23 11 23110
90 47 13058
68 38 15829
3 42 6755
98 67 10748
6 42 26149
39 84 31328
27 65 4669
97 14 2015
18 98 21362
35 67 7649
89 60 7819
62 14 7921
49 74 4819
57 58 22109
13 2 22807
64 43 28856
51 65 23402
83 77 17056
37 65 24719
8 71 17899
21 27 21221
23 9 16357
36 35 26165
54 40 14685
24 89 21741
15 74 22115
70 26 10907
81 31 1879
28 58 24172
69 56 7852
84 92 21172
72 97 16796
43 41 17747
77 49 28781
77 26 22052
87 29 5275
12 91 6939
60 9 8189
89 56 21570
1 79 9304
42 20 15506
80 89 13110
71 48 26563
79 14 9708
28 74 3516
88 98 11349
15 32 27403
20 35 2992
75 63 4781
72 15 26329
91 3 26753
58 29 20277
77 47 24227
11 25 24215
