400 26322
283 146 2
108 323 76
19 99 71
261 125 63
193 366 80
59 11 38
110 72 68
155 173 91
282 398 29
271 295 40
258 236 63
319 208 26
86 136 49
360 157 47
370 337 8
52 289 22
338 370 45
111 25 99
216 36 25
169 8 69
359 281 39
74 231 10
312 275 9
149 302 45
389 328 33
294 274 80
217 279 13
261 363 90
138 209 73
301 14 33
146 82 71
393 34 86
380 229 2
303 192 44
295 138 25
245 233 72
150 72 83
349 366 79
156 103 13
197 355 88
11 267 73
376 313 62
68 148 91
171 220 76
267 270 85
348 280 52
174 180 89
5 260 13
194 236 75
285 363 62
217 347 53
385 399 81
396 351 94
251 300 77
304 113 88
167 135 7
381 38 47
329 74 6
60 384 38
17 154 39
108 131 23
313 273 55
81 29 64
73 189 69
308 67 11
245 12 60
246 173 44
189 393 88
36 59 97
46 341 41
99 272 53
142 128 48
142 82 13
90 297 84
307 383 52
130 65 83
388 167 83
377 97 71
70 145 21
209 90 51
343 109 6
285 315 2
107 81 19
267 1 85
242 283 9
67 133 74
362 125 15
81 64 48
254 197 90
143 34 84
387 295 66
197 147 68
137 309 42
355 239 90
227 53 66
48 228 33
216 363 95
27 94 62
383 377 25
267 164 31
207 326 87
77 165 85
176 75 70
109 49 57
204 25 67
157 152 32
293 213 65
245 92 7
191 167 60
36 252 76
55 183 12
100 331 63
293 355 6
195 168 88
66 97 11
310 251 88
18 138 92
206 33 71
243 64 47
187 307 31
373 117 16
321 117 70
198 233 9
6 346 63
184 164 94
380 197 9
61 37 81
36 85 10
25 255 10
76 243 44
125 221 27
180 389 21
80 190 72
400 296 100
290 54 91
350 229 28
261 69 11
72 212 10
298 77 48
269 225 79
240 280 82
200 368 59
69 101 36
333 392 70
332 364 39
363 203 94
316 163 96
212 191 70
184 269 28
322 153 35
34 374 65
393 152 79
190 157 6
392 317 70
282 40 36
200 232 93
103 135 70
384 341 66
72 352 67
197 379 23
160 363 57
69 78 14
97 88 68
315 146 62
372 137 63
189 59 26
194 126 60
302 370 40
209 115 61
375 288 60
121 139 74
152 73 2
159 54 65
372 241 65
162 68 99
151 73 48
43 255 63
259 390 74
80 159 60
31 311 46
230 300 5
91 231 31
199 299 32
272 362 68
270 292 90
22 388 58
96 124 40
290 199 61
191 184 66
15 235 36
210 214 82
219 71 55
12 175 38
166 336 15
80 231 47
328 212 69
293 381 62
123 353 14
98 164 93
337 342 27
200 393 71
388 141 12
304 271 77
79 115 68
132 231 98
33 343 67
372 100 55
245 267 61
137 206 3
259 272 52
368 302 78
217 96 10
348 194 68
303 5 98
137 141 20
269 397 15
323 126 35
236 188 32
27 298 60
168 236 13
140 220 79
242 348 8
132 381 17
170 111 21
187 203 39
205 378 9
30 127 15
379 142 29
53 296 7
230 234 82
197 82 62
268 256 18
173 114 19
19 255 6
333 206 19
46 217 58
223 283 39
50 68 82
281 344 4
100 377 69
76 236 67
263 353 50
391 291 45
206 273 1
281 220 23
92 215 96
241 329 13
175 127 60
97 331 94
371 312 77
184 56 24
333 136 79
200 59 12
239 334 26
54 90 56
355 174 76
300 260 92
34 123 33
147 135 77
120 66 44
27 81 71
328 314 43
131 47 70
213 97 18
149 346 54
253 368 54
87 86 15
51 138 63
161 137 92
36 89 95
390 131 38
155 24 14
187 35 76
115 302 4
56 283 90
291 101 79
67 44 85
388 35 31
26 61 22
279 263 84
174 69 64
220 298 73
269 372 79
382 48 79
239 338 39
87 6 9
246 379 21
344 115 69
327 79 31
354 385 43
131 2 95
237 313 82
334 85 21
110 47 89
24 122 69
397 203 29
111 28 98
109 303 98
363 293 11
188 146 16
115 150 53
281 175 1
108 165 69
114 153 49
124 4 21
69 209 94
317 337 77
353 330 43
192 143 4
19 212 34
390 112 11
202 85 50
150 247 51
329 114 99
14 138 75
162 258 11
209 127 96
165 208 92
392 89 57
6 342 36
77 261 28
196 398 99
40 112 48
350 47 61
62 252 79
303 184 96
342 269 51
333 241 84
379 380 62
62 11 90
371 392 46
114 226 96
86 267 95
254 189 5
233 240 39
44 239 63
127 226 88
78 1 66
135 133 75
179 93 50
27 22 87
285 350 48
182 98 4
48 160 58
169 255 5
338 310 61
350 15 48
156 367 34
111 43 40
386 234 45
112 11 42
186 171 97
96 125 43
344 204 32
217 183 24
285 141 98
120 363 66
65 336 32
359 64 54
335 353 8
351 80 2
54 356 100
137 349 43
222 285 20
371 109 77
256 160 70
6 64 39
244 66 31
94 36 22
269 375 40
270 346 19
347 144 96
344 169 60
213 289 62
198 193 13
138 206 51
72 23 81
42 50 39
54 390 44
215 133 25
76 280 45
296 243 58
144 75 64
50 268 24
57 95 49
282 270 96
303 135 66
137 142 24
217 85 2
325 248 75
138 280 49
397 3 87
159 326 59
7 213 45
122 148 74
10 13 64
64 248 85
2 208 23
310 30 13
293 159 74
190 64 5
88 224 45
111 35 42
119 225 52
37 8 42
175 351 9
323 187 47
317 5 7
272 190 64
378 159 61
264 28 29
97 139 36
19 373 40
362 136 48
240 35 80
186 76 64
159 57 38
102 184 100
26 167 61
147 106 91
98 23 12
179 140 17
312 25 92
226 357 13
195 56 29
364 191 56
244 368 30
13 104 82
277 86 54
274 139 18
209 43 6
320 92 23
346 130 34
308 9 4
16 361 62
226 80 47
382 169 51
155 3 24
37 180 35
357 305 71
356 399 99
372 350 94
360 344 53
101 135 59
33 393 43
137 279 49
10 306 93
276 90 78
322 147 44
33 251 75
7 141 54
399 31 79
334 287 76
311 191 73
205 15 55
160 293 45
267 247 25
259 334 78
353 7 3
181 80 47
129 104 70
288 265 87
251 159 20
245 201 68
371 353 6
29 113 39
112 118 89
164 216 82
176 262 57
158 177 92
30 305 24
114 366 32
127 338 91
62 379 49
266 376 59
364 299 21
226 206 76
8 148 84
315 165 100
108 274 21
186 314 57
289 70 70
134 109 65
295 50 54
3 362 8
260 313 35
23 281 58
311 267 89
257 192 22
322 328 41
338 235 3
6 249 14
326 163 26
114 82 75
66 278 47
395 123 16
346 264 57
49 232 29
350 302 84
303 233 2
76 215 85
60 229 88
383 242 92
218 276 25
70 355 4
333 338 62
88 179 90
310 21 3
226 7 79
73 50 1
52 168 99
348 206 5
194 42 7
277 11 32
361 25 98
80 278 14
276 353 54
372 125 22
7 111 79
293 76 58
308 287 31
16 111 48
174 201 12
49 274 38
306 372 40
69 27 77
183 149 61
74 23 86
51 366 75
163 248 46
138 15 97
265 344 48
195 367 27
42 390 25
231 44 55
232 382 87
175 37 76
70 31 46
333 35 55
352 99 99
241 322 55
166 71 1
296 27 23
292 372 11
173 7 93
44 133 51
217 74 17
152 86 57
313 47 97
190 137 63
216 31 39
266 33 68
237 35 1
79 185 14
41 202 92
233 51 35
348 158 87
45 184 82
8 264 22
335 143 73
345 26 28
76 4 2
52 40 15
255 368 48
93 108 82
33 43 89
35 337 97
76 103 38
46 197 46
83 133 75
132 94 1
160 47 89
47 165 58
53 352 33
46 271 99
219 352 13
357 67 49
348 384 42
377 230 70
73 353 69
204 27 55
109 307 59
99 241 50
13 68 85
140 109 15
26 142 36
175 295 44
336 223 43
333 87 32
54 108 39
96 135 7
246 65 72
37 253 16
341 158 6
92 256 3
238 104 35
379 373 58
257 261 7
321 372 6
229 27 41
304 199 82
276 243 99
99 296 95
184 349 5
302 89 38
246 240 38
252 354 16
129 35 21
239 201 84
178 109 100
124 157 4
4 209 44
295 114 84
292 340 66
183 80 98
79 23 88
166 8 73
223 83 51
28 125 13
74 313 27
358 398 7
221 48 40
164 156 25
357 140 65
291 186 100
97 149 49
376 50 84
397 178 79
140 332 61
372 394 100
367 53 36
400 54 18
256 242 48
333 71 18
25 237 86
368 366 53
247 377 76
39 207 58
293 51 89
56 230 50
99 310 37
272 103 95
217 290 82
228 359 60
192 365 63
222 238 67
328 80 35
277 108 99
280 9 23
26 296 46
318 169 68
303 363 17
327 346 51
108 236 94
91 350 75
115 275 20
97 196 61
320 365 98
113 133 80
376 147 35
169 2 87
82 75 20
36 54 5
58 270 43
380 253 81
141 54 44
6 53 99
314 97 2
73 43 76
54 352 51
319 71 83
221 153 47
249 311 90
265 330 73
226 252 64
315 305 69
309 311 12
218 139 69
335 299 15
40 222 76
209 135 80
358 291 99
301 225 85
320 322 99
302 105 40
297 182 95
327 317 30
207 123 55
334 64 99
305 174 40
326 39 2
70 110 64
381 252 92
84 128 74
325 337 98
324 164 7
168 133 63
134 289 85
4 200 45
221 261 7
306 351 52
66 135 81
163 357 15
305 46 7
343 13 61
147 160 7
355 342 40
16 106 92
237 110 96
341 271 13
364 242 5
263 270 50
373 135 93
59 228 89
200 141 3
105 151 63
220 111 95
167 386 71
133 5 45
363 194 8
11 193 33
373 263 49
387 203 2
379 202 25
366 120 14
210 255 11
225 335 73
102 264 59
92 230 53
238 136 92
356 20 57
1 43 75
301 214 62
60 307 78
366 311 48
376 315 3
265 381 30
391 178 77
118 318 34
103 306 12
159 288 34
5 14 58
160 239 4
4 95 15
152 391 3
38 18 84
383 299 29
51 272 48
262 298 43
17 267 65
306 398 39
92 282 89
298 353 30
248 194 7
388 366 47
128 109 31
109 349 77
314 323 25
133 289 45
292 290 94
264 6 80
137 182 14
69 246 1
245 270 32
45 323 19
218 169 93
340 38 17
10 315 38
223 152 56
370 216 68
219 306 46
176 168 6
20 182 73
111 290 81
274 390 98
113 106 23
369 154 18
210 54 4
46 18 20
82 387 31
366 393 44
39 101 94
95 241 68
361 314 4
101 242 86
267 372 2
375 294 81
150 215 4
367 280 81
172 391 32
33 283 50
384 284 14
334 237 58
33 51 20
334 216 100
358 263 85
69 346 15
76 227 14
177 341 82
398 35 100
334 273 9
30 295 51
78 178 84
330 298 95
24 115 19
346 164 59
131 264 99
190 250 6
269 367 29
2 273 91
139 99 74
379 348 45
316 63 39
95 6 22
89 94 19
383 356 73
381 84 43
248 9 21
122 238 1
46 89 15
188 360 70
186 50 11
332 9 10
184 183 12
154 183 48
397 325 95
2 302 97
29 271 57
388 76 64
109 137 35
131 20 46
310 83 66
353 179 4
192 157 90
226 91 24
350 216 88
325 199 24
130 229 18
9 172 73
81 126 98
223 81 94
161 120 88
241 163 81
200 128 41
194 372 16
368 182 44
100 136 52
324 154 57
29 390 72
46 378 32
308 16 56
213 75 58
4 394 85
338 221 50
351 166 100
236 278 12
97 380 2
309 325 45
189 33 1
269 49 38
18 309 69
62 367 78
392 308 36
396 395 62
238 236 25
17 176 52
33 231 60
355 163 76
307 22 20
133 352 29
69 221 59
293 254 3
154 81 44
70 27 32
264 344 84
205 395 93
340 362 95
304 131 65
12 307 96
330 50 27
218 228 83
69 193 14
209 350 64
257 360 85
274 327 32
116 280 58
209 83 54
196 178 72
146 193 94
82 21 19
372 211 2
224 24 8
12 345 88
314 167 4
66 247 26
252 150 85
35 295 22
231 11 81
44 302 32
152 112 61
144 175 3
303 172 2
359 388 9
194 343 99
369 25 42
75 22 58
281 272 98
322 288 63
121 25 57
364 358 67
198 336 7
123 317 14
296 74 27
72 316 71
218 4 55
239 307 27
399 175 77
122 3 36
221 362 96
172 364 11
258 123 69
31 292 53
267 229 55
391 310 35
106 97 43
203 384 100
184 171 77
65 77 40
347 69 12
233 26 18
178 301 82
77 84 28
395 103 1
166 128 97
118 105 69
67 228 8
370 77 35
173 234 72
9 161 40
380 385 8
78 168 57
369 88 65
253 81 36
326 106 64
12 355 39
268 383 29
11 290 69
184 190 19
330 362 74
285 100 24
149 115 47
105 127 8
356 30 93
41 186 92
88 110 90
252 343 42
123 95 19
51 371 25
266 79 88
370 49 39
391 120 4
333 51 20
256 58 24
39 365 63
180 398 57
309 94 49
24 25 64
198 182 37
28 320 28
371 22 22
273 260 82
74 84 59
331 284 58
305 322 81
198 129 91
234 335 62
382 125 90
310 247 69
363 266 18
331 264 70
136 17 66
313 330 22
102 76 55
268 284 66
125 373 100
291 238 24
377 281 7
227 200 67
175 22 5
29 114 12
35 189 37
348 51 26
143 5 17
380 132 16
312 84 1
105 58 61
331 169 93
259 106 82
216 203 33
315 347 66
35 115 82
338 148 24
243 140 90
329 248 19
184 266 87
84 46 12
389 7 69
336 204 45
387 77 71
163 333 47
295 130 94
345 197 96
170 68 34
70 34 69
213 352 80
250 220 51
191 144 4
376 138 20
191 179 78
73 119 98
145 130 25
201 147 98
124 381 100
35 341 60
236 290 44
284 6 63
250 332 62
229 13 75
261 360 93
373 282 81
310 93 10
268 307 50
363 291 27
104 64 85
22 220 30
365 338 16
365 233 26
344 224 83
282 208 66
137 21 30
390 272 79
91 92 70
343 102 77
376 171 21
113 117 53
304 142 99
391 52 51
132 133 30
303 80 91
381 195 67
397 30 30
333 273 28
69 50 10
204 369 96
205 372 88
183 110 85
39 140 62
300 37 42
33 264 96
293 297 37
308 45 21
346 100 86
183 362 72
11 16 19
348 3 65
396 133 43
157 88 75
70 291 48
277 373 36
71 308 89
132 61 36
313 202 37
390 115 68
265 159 95
98 123 44
342 36 19
352 303 56
330 255 96
255 11 60
384 61 6
385 197 11
198 344 87
224 171 96
191 365 16
392 324 10
98 253 14
310 286 90
275 37 8
83 245 38
28 315 41
127 303 15
12 20 11
305 229 81
125 106 73
312 234 81
90 265 68
241 398 22
255 341 26
311 164 33
297 342 34
260 350 44
180 26 72
84 336 93
347 170 49
295 247 19
263 352 95
67 196 97
160 245 91
263 325 84
16 120 63
371 270 64
265 9 42
296 231 57
212 50 62
228 176 5
281 260 10
41 148 29
336 47 59
139 26 66
194 49 2
239 17 36
178 278 36
94 50 7
335 229 32
75 229 70
377 126 48
216 181 32
164 335 6
219 81 84
173 185 43
92 275 6
26 280 68
366 43 48
101 128 91
3 112 51
291 305 1
392 278 75
181 257 95
218 179 85
103 307 12
249 184 34
168 347 31
292 317 2
27 43 34
365 263 49
250 334 28
1 384 42
370 383 33
317 208 35
299 219 18
138 73 76
2 288 77
255 310 93
160 131 17
123 180 66
141 357 53
1 327 32
296 97 81
30 218 13
108 100 70
218 56 9
83 77 27
245 395 80
44 130 57
322 27 55
175 370 77
43 242 95
184 117 93
343 259 4
269 227 5
331 193 97
192 222 40
203 26 71
95 376 46
207 327 27
264 46 90
231 286 32
246 179 31
212 277 100
290 131 34
67 282 26
116 151 23
337 314 57
288 8 70
70 171 21
278 353 74
35 7 51
162 326 13
67 214 42
243 143 28
259 317 20
205 354 76
100 89 93
172 78 76
293 67 18
32 288 42
362 225 67
388 115 51
366 60 56
112 114 38
239 115 20
154 309 58
11 139 68
191 379 99
147 230 25
71 325 7
278 68 7
79 284 61
89 210 47
244 64 78
41 34 54
259 151 31
60 199 91
88 203 96
14 303 10
399 163 76
65 290 34
322 304 39
192 297 45
276 310 47
104 82 98
368 84 71
359 373 90
99 348 55
40 147 88
296 188 69
204 36 13
117 320 69
178 144 27
267 198 78
164 368 15
71 46 7
215 166 35
58 160 14
221 232 99
334 124 47
155 12 56
319 242 17
311 161 95
103 48 46
283 74 61
230 355 2
118 136 69
105 27 6
151 391 8
82 302 14
203 48 87
303 378 8
318 264 28
208 293 77
163 71 19
375 321 18
65 268 38
239 1 31
120 308 48
79 35 67
156 210 18
223 380 30
201 45 45
391 14 76
214 146 5
196 130 11
336 139 97
122 221 97
124 178 36
361 176 72
274 57 62
162 60 55
127 374 34
34 30 36
270 294 50
82 204 87
285 78 82
119 148 12
59 190 56
216 249 13
36 337 100
380 63 87
257 87 56
79 151 84
345 364 89
238 350 20
257 353 90
235 135 48
362 138 80
91 292 20
393 286 82
147 117 80
287 254 28
365 391 16
303 348 22
193 101 11
46 200 80
308 264 34
201 352 4
133 96 70
397 302 29
83 166 31
396 201 60
361 377 51
192 19 90
361 236 47
356 284 62
247 373 26
25 99 16
373 210 21
348 239 86
320 278 64
3 140 12
305 314 63
63 386 56
163 375 81
331 282 1
358 97 95
278 40 36
32 150 45
23 260 25
365 290 24
126 161 92
106 110 34
181 280 86
170 248 3
369 103 98
15 234 19
123 246 84
392 254 55
345 303 54
39 169 13
195 200 96
301 111 49
72 372 56
320 284 50
92 280 100
370 255 34
248 201 48
133 339 87
167 261 34
276 202 12
119 34 49
241 88 40
183 134 58
82 294 74
345 209 54
32 2 78
281 228 8
328 343 75
60 230 15
14 191 50
206 373 20
173 231 8
81 112 34
246 183 74
63 38 27
292 165 32
328 53 46
36 33 49
44 283 32
95 294 25
67 191 88
50 127 99
46 135 4
326 147 44
203 208 15
106 308 78
273 262 87
8 313 48
74 250 99
69 354 82
76 97 55
25 115 11
43 185 12
311 63 9
220 82 19
219 245 89
83 263 69
397 316 54
313 182 6
216 393 21
3 196 19
150 1 14
54 139 88
335 119 93
50 184 16
163 111 12
107 34 62
290 277 16
180 52 89
392 357 81
245 225 25
298 364 73
360 184 50
32 323 65
142 229 49
362 350 60
321 342 87
184 364 85
64 3 42
276 159 59
91 46 2
72 81 93
111 79 63
276 256 64
315 335 68
353 97 45
62 245 59
104 196 15
273 140 45
33 260 32
154 310 22
192 299 52
279 151 92
301 63 29
262 48 11
83 187 22
398 287 69
269 178 90
381 2 99
234 271 29
355 143 55
231 330 64
86 263 24
170 131 93
157 237 91
167 9 56
190 232 43
287 344 71
146 96 78
319 226 33
269 368 31
339 348 13
285 153 55
290 53 49
59 6 7
316 204 73
340 263 3
253 102 92
90 162 94
370 364 52
272 90 37
314 17 70
55 385 92
62 142 14
199 292 10
130 30 95
25 390 81
363 182 73
116 383 17
146 339 23
371 329 59
261 135 81
134 240 84
112 134 19
255 390 81
192 208 49
255 93 62
42 304 11
7 385 44
293 52 25
211 326 5
358 77 14
350 320 46
293 338 76
175 335 14
140 116 48
144 264 36
394 109 61
160 2 41
169 26 94
131 158 75
242 389 80
237 271 63
173 255 56
336 387 2
393 12 9
355 339 65
194 199 97
76 13 59
71 103 11
273 152 70
341 369 49
7 341 11
251 216 36
383 369 1
76 19 44
163 135 15
306 381 98
400 274 73
4 257 50
307 281 89
88 285 84
29 270 67
41 256 78
109 385 17
292 111 60
79 263 65
75 294 45
223 120 21
201 215 19
111 150 11
83 38 62
186 73 55
308 373 96
140 389 62
95 306 100
208 242 22
11 219 29
24 295 9
115 65 86
291 168 34
256 80 80
322 333 42
192 243 54
218 182 41
176 10 94
180 41 94
14 387 26
186 388 41
131 86 40
305 57 36
66 65 62
137 292 77
300 258 3
288 177 89
231 242 26
167 336 21
362 85 57
229 258 15
24 33 65
9 138 91
228 150 66
322 63 62
224 175 87
222 395 78
182 294 58
290 68 58
42 124 24
107 46 39
321 284 99
285 6 30
270 381 60
286 135 94
182 244 84
217 123 93
74 291 75
387 78 49
380 227 15
62 293 37
270 83 78
367 2 84
12 311 95
335 114 36
288 4 60
86 227 57
270 15 59
125 244 50
249 69 93
340 311 70
183 312 66
11 399 84
198 105 23
236 276 41
108 119 70
22 188 72
55 11 83
111 353 48
2 103 30
208 381 93
261 303 13
156 145 87
96 12 69
345 137 79
227 389 31
92 263 40
31 329 19
359 333 60
92 168 72
369 161 38
171 382 11
351 37 84
251 186 70
289 350 42
283 41 1
62 53 32
317 342 64
350 179 39
38 295 65
58 230 88
33 30 1
174 112 97
161 396 95
9 377 3
305 290 31
54 315 11
399 14 26
53 37 69
307 272 77
86 41 74
195 325 20
283 135 91
337 61 46
268 333 79
97 341 74
308 397 81
293 214 53
216 64 79
135 129 45
269 389 53
146 67 47
272 290 91
267 25 48
340 141 72
188 343 60
332 97 77
25 277 12
193 149 39
54 343 3
138 48 35
91 191 43
122 23 38
261 342 71
20 364 6
221 331 64
106 174 45
98 360 67
369 63 73
290 130 7
360 215 79
142 388 28
354 76 88
319 110 11
336 193 18
51 148 91
374 336 71
299 138 20
242 333 30
130 75 67
174 182 18
344 79 8
23 232 5
253 54 71
175 72 11
156 31 90
23 289 35
214 261 66
364 190 26
105 4 32
400 292 10
349 160 9
285 118 65
322 118 63
355 392 73
174 8 5
280 292 80
346 263 64
34 295 7
92 19 64
223 2 87
225 312 7
248 358 50
353 197 83
9 235 30
280 102 52
340 211 33
370 301 91
192 124 68
190 292 80
6 26 8
68 379 81
254 184 8
85 21 51
387 66 46
152 296 95
158 347 90
136 336 76
299 109 59
36 332 9
37 249 20
354 136 52
289 140 31
264 112 66
55 264 99
42 323 48
347 187 95
255 178 62
316 181 78
320 304 14
90 84 96
1 301 6
86 18 40
2 175 100
110 169 27
346 68 10
47 11 44
121 361 35
37 2 99
205 246 9
385 108 11
332 105 3
247 8 100
47 391 98
7 169 5
172 345 91
311 355 91
158 252 84
369 92 13
212 32 78
287 97 28
160 334 98
130 316 52
187 6 100
210 73 72
187 264 11
400 281 2
238 52 97
85 31 6
222 363 62
211 189 85
9 112 26
211 126 95
237 235 74
352 187 55
182 191 65
53 96 57
124 300 18
387 330 32
228 246 40
57 375 53
188 12 77
63 144 39
276 33 80
149 161 98
122 322 15
244 148 11
100 60 100
32 378 78
55 253 66
151 348 27
230 77 37
87 33 15
87 319 73
245 20 86
345 338 24
42 332 99
310 39 76
174 384 30
369 378 63
234 65 71
256 52 5
400 163 16
169 234 92
243 74 24
134 86 64
340 91 11
169 38 89
25 231 41
258 284 67
99 61 94
81 324 85
325 29 85
7 139 57
4 381 66
181 92 15
167 16 61
217 58 9
191 328 37
258 133 64
27 255 100
105 400 62
121 364 80
37 125 41
153 110 62
236 191 63
237 212 71
284 380 6
372 109 60
250 218 32
59 164 93
134 237 16
252 382 25
163 305 49
102 332 15
375 237 94
90 303 1
27 363 71
200 64 9
291 241 86
200 274 49
277 120 42
184 225 56
173 142 28
15 127 44
364 28 25
159 126 91
346 104 75
296 212 61
250 150 81
219 310 94
285 237 9
205 223 68
133 2 37
99 173 29
73 82 85
130 96 28
144 243 42
158 370 100
37 299 42
369 280 65
131 384 52
354 159 42
114 207 25
182 160 9
181 101 51
287 39 18
67 144 49
173 159 61
394 322 53
75 168 43
69 115 39
136 75 74
389 191 83
242 356 83
391 167 44
324 340 54
155 336 42
353 110 76
243 301 84
364 218 20
400 6 61
272 192 84
13 32 65
226 96 15
249 63 94
329 179 70
178 262 58
346 218 30
115 196 48
131 291 8
110 95 21
186 295 15
61 185 60
96 329 60
296 173 52
264 321 48
221 20 6
194 282 92
300 210 38
5 145 51
307 119 79
185 137 21
9 1 41
136 167 3
105 277 46
270 239 100
198 167 100
53 318 25
224 62 79
182 23 75
33 101 31
329 53 18
327 354 92
291 251 17
383 322 50
232 350 45
144 120 97
381 376 64
257 176 65
126 287 92
135 207 16
243 215 3
172 187 49
294 336 27
241 197 89
327 116 50
100 379 3
298 373 34
260 261 2
144 255 2
291 177 68
400 290 50
286 249 2
129 390 96
37 59 91
53 85 62
77 13 11
178 83 42
124 199 4
348 175 41
133 193 9
77 135 88
199 260 59
305 312 48
280 397 30
176 122 94
287 238 36
56 128 32
257 376 57
370 249 37
384 178 62
132 260 28
365 11 71
10 96 33
255 48 44
85 106 59
104 213 99
328 287 77
22 326 21
392 393 69
12 30 62
24 44 22
194 229 69
330 394 24
61 219 91
27 261 57
177 234 63
133 76 30
205 342 79
394 5 38
309 318 42
364 192 16
360 252 25
242 113 57
387 111 96
59 369 54
201 152 10
348 346 78
59 87 49
260 97 96
45 275 68
141 150 12
99 148 3
117 28 56
153 352 4
215 227 65
352 33 26
351 271 75
73 208 46
177 378 78
196 257 62
264 219 81
388 393 41
160 74 68
260 162 15
269 102 21
345 239 7
400 99 68
329 359 39
7 64 51
135 298 17
298 174 84
234 143 31
35 350 71
162 283 39
254 52 1
368 387 76
283 248 42
22 269 26
107 175 17
114 296 5
396 367 65
197 167 61
355 350 51
141 12 30
231 396 4
225 67 19
237 261 54
78 240 46
107 233 71
327 35 44
119 305 23
95 370 67
237 399 20
204 68 52
132 131 86
25 217 88
220 64 31
337 175 28
223 32 77
120 17 13
92 158 1
10 286 60
224 153 26
97 103 46
331 147 27
130 234 83
88 307 76
90 220 96
72 187 96
140 18 36
245 38 53
66 126 100
390 387 42
124 6 32
82 70 95
242 353 95
293 259 30
209 105 41
118 198 23
140 361 34
133 277 24
288 19 5
391 157 24
194 235 30
348 177 35
265 147 5
358 253 38
399 395 1
14 253 28
182 309 82
135 252 81
148 134 5
91 221 80
374 78 51
219 320 66
13 287 93
322 28 82
265 374 85
108 72 17
242 239 17
110 68 6
23 53 90
14 124 59
104 18 13
149 124 92
223 190 90
161 58 16
85 50 18
235 162 97
83 211 72
173 157 42
325 113 34
282 263 20
148 175 51
344 223 35
229 236 65
161 229 67
356 8 62
35 294 90
252 248 3
128 245 51
185 287 8
128 89 60
11 270 64
301 271 43
176 117 93
251 177 18
257 264 60
324 290 20
399 161 97
245 125 24
42 303 82
365 364 37
76 247 93
125 174 70
7 285 70
141 183 60
385 272 96
110 119 73
320 392 42
350 123 97
201 89 83
19 155 18
262 172 18
185 357 64
249 364 58
225 222 85
384 331 81
260 346 83
271 14 51
189 167 2
150 386 6
340 393 60
22 81 34
52 308 27
157 358 83
240 60 96
211 334 78
130 38 32
173 104 9
41 104 17
195 76 31
42 66 28
329 102 77
166 114 77
76 5 49
116 2 56
330 212 71
8 100 17
257 64 90
100 159 20
359 240 10
101 296 7
320 201 45
184 73 58
137 253 92
357 7 60
165 279 92
50 53 97
273 138 56
109 180 26
269 147 11
288 399 15
216 223 60
112 220 11
49 81 9
121 393 62
21 30 72
263 265 81
240 227 26
145 52 66
170 129 18
329 9 30
88 222 74
343 189 51
45 191 90
29 131 10
27 246 93
81 397 10
214 131 29
12 11 13
183 265 10
145 272 78
272 284 43
377 262 79
374 327 30
154 153 12
274 180 42
328 226 53
11 171 16
72 33 12
318 394 9
34 279 60
123 184 38
257 115 92
230 342 94
55 307 4
48 303 14
333 76 12
5 75 96
23 164 90
241 52 98
381 168 69
302 130 89
207 319 40
400 38 50
137 281 6
183 204 64
137 239 56
62 202 86
381 351 5
47 368 62
57 384 10
271 175 94
270 99 65
127 182 32
210 121 72
16 335 12
206 377 28
166 199 23
384 123 1
310 137 56
265 52 75
21 241 6
217 250 7
168 15 29
298 389 92
22 44 35
366 227 89
131 213 43
309 292 58
371 255 25
303 328 1
133 273 4
292 24 62
30 152 38
65 63 25
336 308 43
273 187 11
189 386 68
175 40 38
266 239 13
333 211 30
160 54 66
24 325 48
192 283 44
28 225 74
269 298 4
329 22 35
54 142 17
3 296 26
55 233 17
172 193 39
268 292 53
152 347 97
333 102 51
305 242 1
147 180 70
386 95 19
146 121 58
147 261 53
230 76 59
112 89 9
367 97 83
31 197 47
71 151 96
340 349 31
203 371 66
216 315 9
332 334 95
160 222 49
313 161 93
202 348 83
250 45 47
75 305 90
116 370 24
19 236 38
12 28 35
228 114 42
74 224 33
390 127 22
365 75 7
203 346 93
73 240 53
45 398 8
158 376 99
316 50 70
248 287 34
389 42 97
171 250 28
298 114 10
347 137 48
129 302 52
83 206 73
263 236 67
51 318 73
93 120 9
339 397 19
250 376 93
174 133 14
49 185 89
226 95 60
7 224 27
195 227 79
54 17 78
392 299 4
34 290 41
40 320 92
346 237 80
47 181 91
294 87 45
111 44 38
263 165 3
173 283 45
278 52 29
29 315 4
208 326 47
206 121 30
221 311 70
230 259 43
356 133 86
154 371 75
162 355 71
135 156 36
95 128 26
42 43 53
360 299 47
184 173 95
59 19 70
344 97 38
223 147 55
149 226 98
109 218 38
250 363 89
323 78 55
126 228 38
263 303 43
114 2 69
206 114 71
187 92 19
230 207 33
277 18 14
291 179 57
233 34 60
175 101 8
289 361 68
32 285 77
399 202 37
229 178 60
398 235 96
174 26 96
162 110 98
205 235 72
391 400 51
325 209 95
391 357 67
379 247 23
197 8 19
183 264 43
57 362 83
297 187 37
255 153 86
66 92 95
224 148 22
286 215 68
129 111 11
341 328 79
166 88 28
291 98 69
41 246 77
84 88 84
306 374 60
364 397 15
134 6 47
370 237 33
295 170 33
79 71 92
138 133 14
54 163 43
43 30 63
53 79 34
328 392 54
232 369 18
8 245 7
179 182 20
298 68 76
26 278 49
97 36 7
372 268 22
390 52 64
280 363 71
121 356 50
56 17 82
251 161 9
